age,bmi,goal
18,13.37,GAIN_MUSCLE
32,40.53,LOSE_WEIGHT
33,18.97,MAINTAIN
57,32.08,LOSE_WEIGHT
49,17.21,GAIN_MUSCLE
54,21.0,MAINTAIN
28,25.12,LOSE_WEIGHT
47,35.34,LOSE_WEIGHT
28,23.11,MAINTAIN
48,17.39,GAIN_MUSCLE
18,35.74,LOSE_WEIGHT
38,12.18,GAIN_MUSCLE
43,27.1,LOSE_WEIGHT
33,17.89,GAIN_MUSCLE
20,25.88,LOSE_WEIGHT
47,24.36,MAINTAIN
54,19.83,MAINTAIN
33,41.68,LOSE_WEIGHT
15,28.88,LOSE_WEIGHT
19,27.73,LOSE_WEIGHT
41,17.66,GAIN_MUSCLE
30,32.66,LOSE_WEIGHT
20,13.33,GAIN_MUSCLE
54,14.81,GAIN_MUSCLE
27,20.27,MAINTAIN
49,46.93,LOSE_WEIGHT
33,16.92,GAIN_MUSCLE
26,16.78,GAIN_MUSCLE
30,31.06,LOSE_WEIGHT
57,17.03,GAIN_MUSCLE
24,16.87,GAIN_MUSCLE
39,19.57,MAINTAIN
34,17.31,GAIN_MUSCLE
45,18.5,GAIN_MUSCLE
18,24.17,MAINTAIN
58,32.07,LOSE_WEIGHT
37,14.99,GAIN_MUSCLE
16,26.29,LOSE_WEIGHT
36,12.69,GAIN_MUSCLE
51,17.13,GAIN_MUSCLE
22,34.56,LOSE_WEIGHT
21,20.44,MAINTAIN
28,28.01,LOSE_WEIGHT
17,41.98,LOSE_WEIGHT
30,19.45,MAINTAIN
33,37.09,LOSE_WEIGHT
32,37.6,LOSE_WEIGHT
30,25.85,LOSE_WEIGHT
22,20.08,MAINTAIN
47,15.84,GAIN_MUSCLE
26,39.11,LOSE_WEIGHT
25,21.71,MAINTAIN
19,21.34,MAINTAIN
41,17.98,GAIN_MUSCLE
26,14.53,GAIN_MUSCLE
31,24.64,MAINTAIN
20,23.77,MAINTAIN
47,11.53,GAIN_MUSCLE
19,14.88,GAIN_MUSCLE
42,19.84,MAINTAIN
28,37.89,LOSE_WEIGHT
19,19.55,MAINTAIN
47,24.54,MAINTAIN
55,25.91,LOSE_WEIGHT
33,19.4,MAINTAIN
36,19.82,MAINTAIN
19,17.59,GAIN_MUSCLE
16,28.11,LOSE_WEIGHT
44,21.33,MAINTAIN
53,27.66,LOSE_WEIGHT
18,39.97,LOSE_WEIGHT
47,21.98,MAINTAIN
27,29.6,LOSE_WEIGHT
34,17.98,GAIN_MUSCLE
21,23.13,MAINTAIN
29,18.4,GAIN_MUSCLE
37,34.13,LOSE_WEIGHT
28,23.33,MAINTAIN
37,15.28,GAIN_MUSCLE
33,21.1,MAINTAIN
43,27.78,LOSE_WEIGHT
34,41.29,LOSE_WEIGHT
43,12.49,GAIN_MUSCLE
38,21.05,MAINTAIN
32,15.47,GAIN_MUSCLE
24,32.74,LOSE_WEIGHT
55,28.67,LOSE_WEIGHT
22,44.91,LOSE_WEIGHT
40,42.25,LOSE_WEIGHT
43,44.98,LOSE_WEIGHT
24,25.77,LOSE_WEIGHT
31,14.79,GAIN_MUSCLE
16,24.26,MAINTAIN
20,30.24,LOSE_WEIGHT
19,37.77,LOSE_WEIGHT
42,46.54,LOSE_WEIGHT
55,18.02,GAIN_MUSCLE
19,23.61,MAINTAIN
32,30.3,LOSE_WEIGHT
40,23.58,MAINTAIN
34,37.08,LOSE_WEIGHT
55,34.89,LOSE_WEIGHT
41,31.57,LOSE_WEIGHT
26,18.45,GAIN_MUSCLE
21,28.38,LOSE_WEIGHT
17,35.79,LOSE_WEIGHT
24,23.94,MAINTAIN
48,26.9,LOSE_WEIGHT
39,26.09,LOSE_WEIGHT
49,18.99,MAINTAIN
30,18.94,MAINTAIN
16,17.67,GAIN_MUSCLE
38,14.19,GAIN_MUSCLE
24,26.31,LOSE_WEIGHT
52,28.29,LOSE_WEIGHT
36,20.26,MAINTAIN
40,22.67,MAINTAIN
57,29.82,LOSE_WEIGHT
53,28.15,LOSE_WEIGHT
41,27.21,LOSE_WEIGHT
43,37.6,LOSE_WEIGHT
52,17.77,GAIN_MUSCLE
34,30.46,LOSE_WEIGHT
41,20.27,MAINTAIN
55,29.92,LOSE_WEIGHT
34,17.5,GAIN_MUSCLE
58,17.52,GAIN_MUSCLE
33,26.41,LOSE_WEIGHT
34,20.47,MAINTAIN
49,24.82,MAINTAIN
16,16.7,GAIN_MUSCLE
44,14.71,GAIN_MUSCLE
48,25.46,LOSE_WEIGHT
36,16.03,GAIN_MUSCLE
17,15.55,GAIN_MUSCLE
20,16.33,GAIN_MUSCLE
29,34.27,LOSE_WEIGHT
41,39.46,LOSE_WEIGHT
24,14.09,GAIN_MUSCLE
23,22.82,MAINTAIN
47,38.51,LOSE_WEIGHT
46,26.38,LOSE_WEIGHT
20,22.39,MAINTAIN
55,27.8,LOSE_WEIGHT
50,15.09,GAIN_MUSCLE
16,29.39,LOSE_WEIGHT
43,26.59,LOSE_WEIGHT
18,16.54,GAIN_MUSCLE
15,20.76,MAINTAIN
33,14.42,GAIN_MUSCLE
40,26.46,LOSE_WEIGHT
39,29.02,LOSE_WEIGHT
24,22.52,MAINTAIN
29,26.75,LOSE_WEIGHT
36,23.09,MAINTAIN
35,17.85,GAIN_MUSCLE
36,26.73,LOSE_WEIGHT
50,44.32,LOSE_WEIGHT
48,41.35,LOSE_WEIGHT
44,13.31,GAIN_MUSCLE
39,35.04,LOSE_WEIGHT
59,15.98,GAIN_MUSCLE
42,27.44,LOSE_WEIGHT
15,18.99,MAINTAIN
59,27.6,LOSE_WEIGHT
18,14.34,GAIN_MUSCLE
21,16.76,GAIN_MUSCLE
23,26.53,LOSE_WEIGHT
50,30.42,LOSE_WEIGHT
33,24.88,MAINTAIN
15,14.1,GAIN_MUSCLE
24,45.23,LOSE_WEIGHT
50,41.1,LOSE_WEIGHT
23,20.56,MAINTAIN
59,30.33,LOSE_WEIGHT
56,28.06,LOSE_WEIGHT
46,25.87,LOSE_WEIGHT
46,33.2,LOSE_WEIGHT
20,26.2,LOSE_WEIGHT
52,14.39,GAIN_MUSCLE
31,32.15,LOSE_WEIGHT
24,14.41,GAIN_MUSCLE
41,22.97,MAINTAIN
49,42.72,LOSE_WEIGHT
35,16.09,GAIN_MUSCLE
39,13.72,GAIN_MUSCLE
42,31.73,LOSE_WEIGHT
29,15.28,GAIN_MUSCLE
18,19.88,MAINTAIN
43,14.02,GAIN_MUSCLE
23,19.61,MAINTAIN
41,39.99,LOSE_WEIGHT
40,41.36,LOSE_WEIGHT
33,15.28,GAIN_MUSCLE
42,41.11,LOSE_WEIGHT
31,22.44,MAINTAIN
57,27.56,LOSE_WEIGHT
55,29.45,LOSE_WEIGHT
56,23.43,MAINTAIN
34,35.89,LOSE_WEIGHT
59,17.72,GAIN_MUSCLE
54,27.31,LOSE_WEIGHT
53,25.13,LOSE_WEIGHT
37,29.2,LOSE_WEIGHT
46,17.49,GAIN_MUSCLE
47,19.72,MAINTAIN
19,25.32,LOSE_WEIGHT
57,15.82,GAIN_MUSCLE
48,17.42,GAIN_MUSCLE
54,26.74,LOSE_WEIGHT
25,33.4,LOSE_WEIGHT
17,32.79,LOSE_WEIGHT
47,29.94,LOSE_WEIGHT
25,20.08,MAINTAIN
30,16.45,GAIN_MUSCLE
32,20.44,MAINTAIN
44,17.8,GAIN_MUSCLE
24,24.38,MAINTAIN
32,43.68,LOSE_WEIGHT
52,16.14,GAIN_MUSCLE
33,12.04,GAIN_MUSCLE
50,24.55,MAINTAIN
27,17.53,GAIN_MUSCLE
17,11.33,GAIN_MUSCLE
24,15.61,GAIN_MUSCLE
52,21.77,MAINTAIN
15,26.99,LOSE_WEIGHT
41,25.5,LOSE_WEIGHT
22,42.7,LOSE_WEIGHT
56,14.76,GAIN_MUSCLE
31,19.05,MAINTAIN
23,20.06,MAINTAIN
20,47.04,LOSE_WEIGHT
57,28.62,LOSE_WEIGHT
39,29.84,LOSE_WEIGHT
53,19.21,MAINTAIN
42,26.56,LOSE_WEIGHT
47,15.62,GAIN_MUSCLE
51,32.75,LOSE_WEIGHT
23,26.52,LOSE_WEIGHT
32,21.02,MAINTAIN
35,44.94,LOSE_WEIGHT
16,22.25,MAINTAIN
57,19.12,MAINTAIN
52,11.18,GAIN_MUSCLE
54,26.91,LOSE_WEIGHT
50,36.07,LOSE_WEIGHT
57,35.34,LOSE_WEIGHT
51,19.32,MAINTAIN
29,29.04,LOSE_WEIGHT
42,26.52,LOSE_WEIGHT
32,15.83,GAIN_MUSCLE
48,25.58,LOSE_WEIGHT
36,26.47,LOSE_WEIGHT
25,39.73,LOSE_WEIGHT
27,27.08,LOSE_WEIGHT
18,38.03,LOSE_WEIGHT
36,27.82,LOSE_WEIGHT
21,21.46,MAINTAIN
57,36.63,LOSE_WEIGHT
38,26.27,LOSE_WEIGHT
18,43.22,LOSE_WEIGHT
42,34.36,LOSE_WEIGHT
29,26.31,LOSE_WEIGHT
15,40.06,LOSE_WEIGHT
17,27.01,LOSE_WEIGHT
28,34.44,LOSE_WEIGHT
52,28.19,LOSE_WEIGHT
15,28.2,LOSE_WEIGHT
52,17.82,GAIN_MUSCLE
52,15.7,GAIN_MUSCLE
35,22.97,MAINTAIN
43,24.47,MAINTAIN
19,28.91,LOSE_WEIGHT
24,17.62,GAIN_MUSCLE
42,47.64,LOSE_WEIGHT
35,20.85,MAINTAIN
21,37.68,LOSE_WEIGHT
17,25.71,LOSE_WEIGHT
59,30.68,LOSE_WEIGHT
34,16.14,GAIN_MUSCLE
33,40.25,LOSE_WEIGHT
49,14.53,GAIN_MUSCLE
18,30.28,LOSE_WEIGHT
19,27.14,LOSE_WEIGHT
15,19.36,MAINTAIN
18,14.23,GAIN_MUSCLE
26,19.01,MAINTAIN
41,41.95,LOSE_WEIGHT
56,24.15,MAINTAIN
37,24.93,LOSE_WEIGHT
39,17.42,GAIN_MUSCLE
35,26.08,LOSE_WEIGHT
38,17.65,GAIN_MUSCLE
39,16.2,GAIN_MUSCLE
59,27.68,LOSE_WEIGHT
46,28.72,LOSE_WEIGHT
46,46.72,LOSE_WEIGHT
19,18.24,GAIN_MUSCLE
50,30.02,LOSE_WEIGHT
56,18.37,GAIN_MUSCLE
56,12.86,GAIN_MUSCLE
53,11.46,GAIN_MUSCLE
30,35.16,LOSE_WEIGHT
47,21.25,MAINTAIN
35,20.67,MAINTAIN
23,18.34,GAIN_MUSCLE
20,21.12,MAINTAIN
59,45.06,LOSE_WEIGHT
49,29.83,LOSE_WEIGHT
53,27.69,LOSE_WEIGHT
36,24.75,MAINTAIN
55,16.13,GAIN_MUSCLE
19,26.77,LOSE_WEIGHT
56,15.21,GAIN_MUSCLE
37,24.85,MAINTAIN
31,12.53,GAIN_MUSCLE
26,12.46,GAIN_MUSCLE
37,29.03,LOSE_WEIGHT
30,24.98,LOSE_WEIGHT
17,22.2,MAINTAIN
44,40.75,LOSE_WEIGHT
36,23.59,MAINTAIN
23,13.21,GAIN_MUSCLE
43,14.37,GAIN_MUSCLE
51,27.54,LOSE_WEIGHT
37,17.06,GAIN_MUSCLE
27,28.34,LOSE_WEIGHT
46,25.05,LOSE_WEIGHT
37,13.88,GAIN_MUSCLE
59,15.92,GAIN_MUSCLE
31,32.94,LOSE_WEIGHT
54,26.04,LOSE_WEIGHT
35,14.92,GAIN_MUSCLE
16,15.94,GAIN_MUSCLE
51,46.0,LOSE_WEIGHT
20,42.02,LOSE_WEIGHT
58,14.99,GAIN_MUSCLE
32,19.64,MAINTAIN
44,25.18,LOSE_WEIGHT
36,25.52,LOSE_WEIGHT
47,37.49,LOSE_WEIGHT
44,12.07,GAIN_MUSCLE
31,13.13,GAIN_MUSCLE
57,21.45,MAINTAIN
46,23.4,MAINTAIN
56,14.59,GAIN_MUSCLE
28,16.65,GAIN_MUSCLE
24,11.71,GAIN_MUSCLE
50,20.5,MAINTAIN
48,33.58,LOSE_WEIGHT
23,17.12,GAIN_MUSCLE
56,24.3,MAINTAIN
42,15.62,GAIN_MUSCLE
25,36.97,LOSE_WEIGHT
28,11.8,GAIN_MUSCLE
53,20.36,MAINTAIN
33,16.93,GAIN_MUSCLE
29,22.56,MAINTAIN
42,17.91,GAIN_MUSCLE
38,36.22,LOSE_WEIGHT
22,16.47,GAIN_MUSCLE
57,16.0,GAIN_MUSCLE
23,16.85,GAIN_MUSCLE
47,17.59,GAIN_MUSCLE
47,18.1,GAIN_MUSCLE
33,15.58,GAIN_MUSCLE
17,27.3,LOSE_WEIGHT
24,17.51,GAIN_MUSCLE
54,24.11,MAINTAIN
56,18.03,GAIN_MUSCLE
15,36.47,LOSE_WEIGHT
43,40.93,LOSE_WEIGHT
48,22.86,MAINTAIN
27,29.13,LOSE_WEIGHT
15,27.97,LOSE_WEIGHT
48,23.27,MAINTAIN
43,27.23,LOSE_WEIGHT
27,14.83,GAIN_MUSCLE
43,16.27,GAIN_MUSCLE
53,24.16,MAINTAIN
38,22.49,MAINTAIN
40,22.66,MAINTAIN
31,22.68,MAINTAIN
21,13.52,GAIN_MUSCLE
27,39.75,LOSE_WEIGHT
19,14.07,GAIN_MUSCLE
40,32.69,LOSE_WEIGHT
17,27.19,LOSE_WEIGHT
21,21.63,MAINTAIN
53,12.96,GAIN_MUSCLE
15,29.23,LOSE_WEIGHT
31,19.88,MAINTAIN
57,30.07,LOSE_WEIGHT
39,30.95,LOSE_WEIGHT
17,31.96,LOSE_WEIGHT
29,27.73,LOSE_WEIGHT
43,26.83,LOSE_WEIGHT
57,34.71,LOSE_WEIGHT
46,24.49,MAINTAIN
40,42.64,LOSE_WEIGHT
30,10.73,GAIN_MUSCLE
39,25.63,LOSE_WEIGHT
42,23.61,MAINTAIN
23,16.17,GAIN_MUSCLE
15,27.76,LOSE_WEIGHT
43,26.99,LOSE_WEIGHT
36,20.02,MAINTAIN
30,24.92,LOSE_WEIGHT
55,20.51,MAINTAIN
58,30.02,LOSE_WEIGHT
55,26.66,LOSE_WEIGHT
21,33.78,LOSE_WEIGHT
28,25.2,LOSE_WEIGHT
43,21.53,MAINTAIN
33,21.98,MAINTAIN
33,16.18,GAIN_MUSCLE
16,28.33,LOSE_WEIGHT
55,31.4,LOSE_WEIGHT
59,13.11,GAIN_MUSCLE
29,13.0,GAIN_MUSCLE
17,34.48,LOSE_WEIGHT
25,27.09,LOSE_WEIGHT
44,26.21,LOSE_WEIGHT
54,20.14,MAINTAIN
32,12.75,GAIN_MUSCLE
16,27.32,LOSE_WEIGHT
46,24.76,MAINTAIN
22,25.59,LOSE_WEIGHT
36,28.4,LOSE_WEIGHT
20,25.8,LOSE_WEIGHT
26,28.2,LOSE_WEIGHT
54,18.89,MAINTAIN
50,23.76,MAINTAIN
29,22.19,MAINTAIN
42,22.89,MAINTAIN
59,16.9,GAIN_MUSCLE
32,23.26,MAINTAIN
16,21.31,MAINTAIN
27,19.15,MAINTAIN
59,35.56,LOSE_WEIGHT
29,20.12,MAINTAIN
34,14.89,GAIN_MUSCLE
43,27.32,LOSE_WEIGHT
56,38.09,LOSE_WEIGHT
43,18.46,GAIN_MUSCLE
17,27.87,LOSE_WEIGHT
33,14.5,GAIN_MUSCLE
17,27.35,LOSE_WEIGHT
28,22.06,MAINTAIN
54,26.71,LOSE_WEIGHT
18,19.76,MAINTAIN
25,33.26,LOSE_WEIGHT
45,24.21,MAINTAIN
57,36.1,LOSE_WEIGHT
46,13.24,GAIN_MUSCLE
41,23.5,MAINTAIN
44,21.36,MAINTAIN
57,24.63,MAINTAIN
16,24.31,MAINTAIN
23,38.36,LOSE_WEIGHT
42,42.64,LOSE_WEIGHT
45,28.04,LOSE_WEIGHT
48,15.59,GAIN_MUSCLE
29,27.04,LOSE_WEIGHT
39,28.27,LOSE_WEIGHT
50,33.73,LOSE_WEIGHT
22,28.77,LOSE_WEIGHT
23,27.17,LOSE_WEIGHT
51,17.29,GAIN_MUSCLE
59,18.25,GAIN_MUSCLE
53,20.0,MAINTAIN
46,14.73,GAIN_MUSCLE
31,19.19,MAINTAIN
49,19.76,MAINTAIN
51,16.61,GAIN_MUSCLE
33,17.51,GAIN_MUSCLE
58,27.75,LOSE_WEIGHT
43,14.75,GAIN_MUSCLE
21,32.52,LOSE_WEIGHT
42,22.15,MAINTAIN
23,41.38,LOSE_WEIGHT
42,27.57,LOSE_WEIGHT
20,16.79,GAIN_MUSCLE
43,27.2,LOSE_WEIGHT
31,24.36,MAINTAIN
30,12.63,GAIN_MUSCLE
37,14.05,GAIN_MUSCLE
45,14.69,GAIN_MUSCLE
17,16.81,GAIN_MUSCLE
35,13.44,GAIN_MUSCLE
40,24.79,MAINTAIN
50,23.82,MAINTAIN
56,26.18,LOSE_WEIGHT
51,28.38,LOSE_WEIGHT
36,36.11,LOSE_WEIGHT
56,19.61,MAINTAIN
26,40.22,LOSE_WEIGHT
56,15.93,GAIN_MUSCLE
27,15.96,GAIN_MUSCLE
25,26.35,LOSE_WEIGHT
30,20.2,MAINTAIN
22,15.53,GAIN_MUSCLE
54,23.2,MAINTAIN
54,30.23,LOSE_WEIGHT
59,19.71,MAINTAIN
16,44.54,LOSE_WEIGHT
44,18.26,GAIN_MUSCLE
44,20.86,MAINTAIN
26,20.81,MAINTAIN
24,13.29,GAIN_MUSCLE
58,38.05,LOSE_WEIGHT
25,25.56,LOSE_WEIGHT
29,27.01,LOSE_WEIGHT
30,15.81,GAIN_MUSCLE
31,29.36,LOSE_WEIGHT
40,19.29,MAINTAIN
16,18.87,MAINTAIN
26,16.92,GAIN_MUSCLE
40,20.58,MAINTAIN
37,13.54,GAIN_MUSCLE
32,14.2,GAIN_MUSCLE
46,15.03,GAIN_MUSCLE
52,37.37,LOSE_WEIGHT
17,19.78,MAINTAIN
52,29.69,LOSE_WEIGHT
17,39.42,LOSE_WEIGHT
44,21.67,MAINTAIN
15,19.81,MAINTAIN
44,15.83,GAIN_MUSCLE
59,25.74,LOSE_WEIGHT
46,43.42,LOSE_WEIGHT
42,26.76,LOSE_WEIGHT
35,40.03,LOSE_WEIGHT
27,22.63,MAINTAIN
41,28.46,LOSE_WEIGHT
50,38.54,LOSE_WEIGHT
21,17.73,GAIN_MUSCLE
36,21.83,MAINTAIN
24,22.48,MAINTAIN
53,23.74,MAINTAIN
29,25.43,LOSE_WEIGHT
29,26.62,LOSE_WEIGHT
18,35.43,LOSE_WEIGHT
46,14.8,GAIN_MUSCLE
37,29.18,LOSE_WEIGHT
20,26.6,LOSE_WEIGHT
38,18.42,GAIN_MUSCLE
34,20.76,MAINTAIN
51,11.49,GAIN_MUSCLE
34,29.52,LOSE_WEIGHT
26,17.64,GAIN_MUSCLE
47,20.66,MAINTAIN
42,30.32,LOSE_WEIGHT
22,30.32,LOSE_WEIGHT
15,18.15,GAIN_MUSCLE
51,25.85,LOSE_WEIGHT
36,18.66,MAINTAIN
20,21.75,MAINTAIN
35,27.72,LOSE_WEIGHT
46,16.33,GAIN_MUSCLE
49,24.53,MAINTAIN
29,16.04,GAIN_MUSCLE
19,24.41,MAINTAIN
20,19.86,MAINTAIN
39,22.73,MAINTAIN
54,22.29,MAINTAIN
43,46.05,LOSE_WEIGHT
21,17.83,GAIN_MUSCLE
54,43.11,LOSE_WEIGHT
27,30.83,LOSE_WEIGHT
52,25.18,LOSE_WEIGHT
32,26.53,LOSE_WEIGHT
16,12.93,GAIN_MUSCLE
22,17.72,GAIN_MUSCLE
25,20.61,MAINTAIN
47,16.49,GAIN_MUSCLE
52,31.37,LOSE_WEIGHT
41,28.12,LOSE_WEIGHT
34,26.79,LOSE_WEIGHT
26,24.84,MAINTAIN
57,23.39,MAINTAIN
45,23.55,MAINTAIN
41,19.85,MAINTAIN
46,20.59,MAINTAIN
24,17.14,GAIN_MUSCLE
17,37.26,LOSE_WEIGHT
59,22.58,MAINTAIN
41,16.05,GAIN_MUSCLE
49,39.88,LOSE_WEIGHT
45,29.54,LOSE_WEIGHT
29,25.74,LOSE_WEIGHT
30,20.96,MAINTAIN
27,25.37,LOSE_WEIGHT
49,30.29,LOSE_WEIGHT
25,21.92,MAINTAIN
35,27.28,LOSE_WEIGHT
25,23.68,MAINTAIN
44,36.25,LOSE_WEIGHT
49,35.89,LOSE_WEIGHT
36,21.92,MAINTAIN
52,36.17,LOSE_WEIGHT
45,18.32,GAIN_MUSCLE
28,19.38,MAINTAIN
38,21.44,MAINTAIN
46,44.51,LOSE_WEIGHT
50,13.78,GAIN_MUSCLE
46,13.19,GAIN_MUSCLE
29,27.94,LOSE_WEIGHT
57,22.93,MAINTAIN
49,39.34,LOSE_WEIGHT
17,31.91,LOSE_WEIGHT
30,23.78,MAINTAIN
19,23.2,MAINTAIN
35,27.48,LOSE_WEIGHT
24,22.32,MAINTAIN
33,19.33,MAINTAIN
39,16.63,GAIN_MUSCLE
18,11.31,GAIN_MUSCLE
43,20.67,MAINTAIN
33,14.31,GAIN_MUSCLE
57,21.6,MAINTAIN
16,38.04,LOSE_WEIGHT
24,14.53,GAIN_MUSCLE
57,22.58,MAINTAIN
39,17.16,GAIN_MUSCLE
34,23.08,MAINTAIN
33,18.85,MAINTAIN
37,25.98,LOSE_WEIGHT
38,36.02,LOSE_WEIGHT
25,29.46,LOSE_WEIGHT
48,18.71,MAINTAIN
42,36.57,LOSE_WEIGHT
19,37.86,LOSE_WEIGHT
19,13.53,GAIN_MUSCLE
35,16.44,GAIN_MUSCLE
26,27.74,LOSE_WEIGHT
18,30.16,LOSE_WEIGHT
56,26.33,LOSE_WEIGHT
34,19.61,MAINTAIN
52,36.53,LOSE_WEIGHT
39,32.95,LOSE_WEIGHT
28,15.7,GAIN_MUSCLE
25,22.88,MAINTAIN
46,41.18,LOSE_WEIGHT
25,19.23,MAINTAIN
32,26.54,LOSE_WEIGHT
41,37.87,LOSE_WEIGHT
32,21.72,MAINTAIN
37,28.74,LOSE_WEIGHT
25,24.56,MAINTAIN
35,26.97,LOSE_WEIGHT
58,27.44,LOSE_WEIGHT
19,40.65,LOSE_WEIGHT
37,40.04,LOSE_WEIGHT
55,23.25,MAINTAIN
39,16.55,GAIN_MUSCLE
55,15.29,GAIN_MUSCLE
24,20.08,MAINTAIN
36,14.96,GAIN_MUSCLE
33,25.1,LOSE_WEIGHT
15,20.93,MAINTAIN
21,20.37,MAINTAIN
18,16.94,GAIN_MUSCLE
15,16.2,GAIN_MUSCLE
29,17.86,GAIN_MUSCLE
54,31.77,LOSE_WEIGHT
26,25.19,LOSE_WEIGHT
36,36.03,LOSE_WEIGHT
36,27.23,LOSE_WEIGHT
31,14.6,GAIN_MUSCLE
43,24.6,MAINTAIN
28,22.9,MAINTAIN
34,30.2,LOSE_WEIGHT
47,24.75,MAINTAIN
57,20.15,MAINTAIN
29,24.56,MAINTAIN
26,35.56,LOSE_WEIGHT
54,13.2,GAIN_MUSCLE
34,44.87,LOSE_WEIGHT
44,17.52,GAIN_MUSCLE
52,29.87,LOSE_WEIGHT
17,27.72,LOSE_WEIGHT
42,29.86,LOSE_WEIGHT
40,24.83,MAINTAIN
44,16.21,GAIN_MUSCLE
27,27.5,LOSE_WEIGHT
27,22.97,MAINTAIN
16,18.67,MAINTAIN
51,14.65,GAIN_MUSCLE
52,29.06,LOSE_WEIGHT
16,17.23,GAIN_MUSCLE
50,25.52,LOSE_WEIGHT
40,25.94,LOSE_WEIGHT
25,16.43,GAIN_MUSCLE
22,14.22,GAIN_MUSCLE
58,25.48,LOSE_WEIGHT
54,15.7,GAIN_MUSCLE
57,15.87,GAIN_MUSCLE
36,21.47,MAINTAIN
34,29.89,LOSE_WEIGHT
22,17.4,GAIN_MUSCLE
43,22.41,MAINTAIN
54,28.49,LOSE_WEIGHT
40,14.94,GAIN_MUSCLE
44,13.82,GAIN_MUSCLE
31,20.33,MAINTAIN
34,15.91,GAIN_MUSCLE
30,12.74,GAIN_MUSCLE
57,33.61,LOSE_WEIGHT
21,24.14,MAINTAIN
30,21.79,MAINTAIN
59,14.43,GAIN_MUSCLE
41,34.68,LOSE_WEIGHT
37,17.9,GAIN_MUSCLE
38,25.73,LOSE_WEIGHT
23,17.62,GAIN_MUSCLE
49,24.42,MAINTAIN
34,26.85,LOSE_WEIGHT
51,14.8,GAIN_MUSCLE
56,16.87,GAIN_MUSCLE
31,28.46,LOSE_WEIGHT
45,12.45,GAIN_MUSCLE
22,24.46,MAINTAIN
29,30.41,LOSE_WEIGHT
45,20.97,MAINTAIN
44,40.16,LOSE_WEIGHT
34,15.87,GAIN_MUSCLE
53,26.78,LOSE_WEIGHT
26,28.81,LOSE_WEIGHT
31,23.51,MAINTAIN
56,23.09,MAINTAIN
44,16.46,GAIN_MUSCLE
43,31.73,LOSE_WEIGHT
33,19.22,MAINTAIN
25,25.03,LOSE_WEIGHT
48,17.18,GAIN_MUSCLE
21,22.41,MAINTAIN
58,18.93,MAINTAIN
48,27.75,LOSE_WEIGHT
34,31.45,LOSE_WEIGHT
52,40.03,LOSE_WEIGHT
38,19.13,MAINTAIN
24,22.37,MAINTAIN
46,16.59,GAIN_MUSCLE
29,18.57,MAINTAIN
51,19.98,MAINTAIN
34,31.31,LOSE_WEIGHT
17,23.45,MAINTAIN
51,18.18,GAIN_MUSCLE
54,30.91,LOSE_WEIGHT
22,34.27,LOSE_WEIGHT
54,33.51,LOSE_WEIGHT
58,31.28,LOSE_WEIGHT
37,20.94,MAINTAIN
54,15.76,GAIN_MUSCLE
25,14.94,GAIN_MUSCLE
22,21.31,MAINTAIN
43,27.88,LOSE_WEIGHT
44,14.09,GAIN_MUSCLE
24,25.02,LOSE_WEIGHT
53,22.57,MAINTAIN
42,19.17,MAINTAIN
50,22.78,MAINTAIN
27,30.53,LOSE_WEIGHT
46,40.44,LOSE_WEIGHT
50,14.86,GAIN_MUSCLE
51,22.6,MAINTAIN
40,25.89,LOSE_WEIGHT
36,21.34,MAINTAIN
18,27.73,LOSE_WEIGHT
45,31.08,LOSE_WEIGHT
32,25.8,LOSE_WEIGHT
52,40.7,LOSE_WEIGHT
38,18.71,MAINTAIN
37,19.53,MAINTAIN
36,17.98,GAIN_MUSCLE
16,16.56,GAIN_MUSCLE
45,12.12,GAIN_MUSCLE
25,20.19,MAINTAIN
42,18.9,MAINTAIN
46,25.61,LOSE_WEIGHT
19,27.37,LOSE_WEIGHT
52,15.81,GAIN_MUSCLE
24,14.37,GAIN_MUSCLE
54,15.52,GAIN_MUSCLE
38,21.83,MAINTAIN
49,15.28,GAIN_MUSCLE
58,21.88,MAINTAIN
37,25.66,LOSE_WEIGHT
31,24.46,MAINTAIN
15,22.14,MAINTAIN
45,43.27,LOSE_WEIGHT
45,37.28,LOSE_WEIGHT
56,27.83,LOSE_WEIGHT
56,31.35,LOSE_WEIGHT
48,40.6,LOSE_WEIGHT
23,18.34,GAIN_MUSCLE
36,13.33,GAIN_MUSCLE
27,22.09,MAINTAIN
39,14.34,GAIN_MUSCLE
32,17.84,GAIN_MUSCLE
26,16.87,GAIN_MUSCLE
54,25.31,LOSE_WEIGHT
31,23.12,MAINTAIN
29,22.95,MAINTAIN
56,26.83,LOSE_WEIGHT
29,15.94,GAIN_MUSCLE
29,43.05,LOSE_WEIGHT
53,42.0,LOSE_WEIGHT
27,25.73,LOSE_WEIGHT
31,32.91,LOSE_WEIGHT
46,27.74,LOSE_WEIGHT
23,23.04,MAINTAIN
54,21.82,MAINTAIN
34,33.47,LOSE_WEIGHT
40,29.26,LOSE_WEIGHT
41,24.47,MAINTAIN
35,25.08,LOSE_WEIGHT
32,44.03,LOSE_WEIGHT
27,25.33,LOSE_WEIGHT
30,27.26,LOSE_WEIGHT
23,13.53,GAIN_MUSCLE
26,14.75,GAIN_MUSCLE
58,42.3,LOSE_WEIGHT
52,37.66,LOSE_WEIGHT
33,20.37,MAINTAIN
21,43.88,LOSE_WEIGHT
