elo,player_count,level,matches_week,trainings_week,fatigue,hour,day,duration,field_available,field_pressure,field_capacity,distance_km,weather_score,temp_comfort,has_tournament,tournament_priority,field_tournament_fit,label,win_ratio,team_load,is_weekend,is_peak_hour,field_fits
1300,17,3,1,1,3,8,5,60,1,0.78,30,6.05,1.0,0.5,0,0,1,1,0.16,2,1,0,1
1498,7,1,0,1,1,8,6,90,1,0.47,30,3.83,0.5,0.2,0,0,1,1,0.3953488372093023,1,1,0,1
1092,20,3,4,3,10,18,5,60,0,0.47,10,10.14,0.2,0.2,0,0,1,0,0.425,7,1,1,0
1195,11,3,2,4,8,18,5,60,1,0.56,30,11.47,0.0,1.0,0,0,1,0,0.26666666666666666,6,1,1,1
1200,10,3,5,1,10,16,6,60,1,0.04,30,4.12,0.7,0.5,0,0,1,1,0.16216216216216217,6,1,1,1
1340,13,1,2,1,5,16,0,120,1,0.67,30,13.56,0.5,0.2,0,0,1,1,0.7647058823529411,3,0,1,1
922,11,3,0,0,0,18,6,60,1,0.75,20,9.05,1.0,1.0,0,0,1,1,0.5,0,1,1,1
1223,8,2,3,7,10,20,3,120,0,0.17,30,7.87,0.2,0.2,0,0,1,0,0.4230769230769231,10,0,1,1
1428,11,3,0,7,7,16,6,60,0,0.6,30,10.51,0.2,0.5,0,0,1,0,0.7692307692307693,7,1,1,1
1160,6,2,3,7,10,22,4,120,0,0.64,15,9.2,0.5,0.5,0,0,1,0,0.42857142857142855,10,0,0,1
1391,11,2,3,3,9,8,4,60,0,0.17,15,6.42,1.0,0.5,0,0,1,0,0.7307692307692307,6,0,0,1
1491,9,1,4,7,10,16,2,120,1,0.37,15,5.89,0.2,1.0,0,0,1,0,0.5510204081632653,11,0,1,1
1266,11,3,4,5,10,16,2,120,1,0.91,15,1.96,0.5,1.0,0,0,1,1,0.0,9,0,1,1
1023,10,3,5,6,10,22,4,90,0,0.58,15,5.3,0.7,1.0,0,0,1,0,0.40425531914893614,11,0,0,1
1424,15,3,0,0,0,16,2,120,1,0.3,30,6.56,1.0,1.0,0,0,1,1,0.7727272727272727,0,0,1,1
1316,17,3,4,0,8,16,1,120,1,0.94,30,7.84,0.7,0.2,0,0,1,0,0.36,4,0,1,1
1136,18,3,3,2,8,14,2,60,1,0.33,20,7.77,0.5,0.2,0,0,1,0,0.4782608695652174,5,0,0,1
1186,12,1,2,1,5,16,2,120,1,0.62,20,11.22,0.5,1.0,1,1,1,1,0.4782608695652174,3,0,1,1
975,6,3,5,7,10,18,2,60,0,0.02,30,3.49,0.0,1.0,1,2,1,0,0.4444444444444444,12,0,1,1
1097,9,3,3,7,10,8,0,90,0,0.47,10,3.68,0.5,0.5,1,1,0,0,0.4473684210526316,10,0,0,1
810,11,2,1,1,3,20,3,120,1,0.6,30,5.87,0.7,0.5,0,0,1,1,0.5714285714285714,2,0,1,1
1428,18,3,0,6,6,10,0,90,1,0.81,30,4.51,0.2,1.0,0,0,1,0,0.8571428571428571,6,0,0,1
1312,13,3,4,7,10,16,4,120,1,0.84,20,1.81,0.7,0.2,0,0,1,1,0.7567567567567568,11,0,1,1
1026,18,3,4,3,10,20,4,120,1,0.43,10,7.01,0.2,0.2,0,0,1,0,0.40625,7,0,1,0
1445,10,3,5,2,10,20,5,90,1,0.3,30,7.25,1.0,0.5,0,0,1,1,0.25,7,1,1,1
1447,12,3,1,0,2,14,2,90,0,0.07,20,5.93,0.5,0.2,0,0,1,0,0.6363636363636364,1,0,0,1
1070,20,2,5,7,10,14,4,60,1,0.77,30,8.2,0.0,0.2,0,0,1,0,0.92,12,0,0,1
919,9,3,5,6,10,8,6,60,1,0.44,20,3.93,0.2,1.0,1,2,1,0,0.27586206896551724,11,1,0,1
1171,16,2,0,7,7,16,1,60,1,0.88,30,8.94,0.7,0.2,0,0,1,0,0.4,7,0,1,1
1149,14,1,5,2,10,18,4,90,1,0.26,20,5.5,0.7,0.5,0,0,1,1,0.9629629629629629,7,0,1,1
1243,7,2,3,6,10,16,1,90,0,0.81,20,9.8,1.0,1.0,0,0,1,0,0.6666666666666666,9,0,1,1
1200,12,3,3,6,10,22,3,60,0,0.28,10,5.11,0.0,1.0,0,0,1,0,0.8620689655172413,9,0,0,0
1500,12,1,1,1,3,8,0,60,1,0.43,15,11.36,1.0,1.0,0,0,1,1,0.34782608695652173,2,0,0,1
1543,20,2,2,3,7,20,6,90,1,0.25,15,2.83,0.7,0.5,0,0,1,1,0.43636363636363634,5,1,1,0
1269,8,1,1,1,3,20,0,90,0,0.55,10,7.24,1.0,0.2,0,0,1,0,0.625,2,0,1,1
1272,10,3,3,2,8,16,0,90,1,0.92,20,4.48,0.5,0.5,0,0,1,1,0.6296296296296297,5,0,1,1
1041,6,1,4,1,9,10,0,60,1,0.93,10,5.07,0.2,0.5,0,0,1,0,0.47619047619047616,5,0,0,1
945,17,3,2,5,9,16,5,90,1,0.25,20,13.09,0.7,0.5,0,0,1,1,0.14285714285714285,7,1,1,1
960,17,3,3,7,10,14,5,90,0,0.9,10,11.22,1.0,0.5,0,0,1,0,0.4,10,1,0,0
1347,10,2,0,5,5,14,2,90,1,0.84,20,8.41,0.7,0.5,0,0,1,1,0.631578947368421,5,0,0,1
1430,9,2,5,6,10,16,4,120,1,0.78,15,4.09,1.0,0.5,1,2,0,1,0.35,11,0,1,1
1103,20,3,3,1,7,20,2,90,0,0.57,30,9.52,0.0,0.2,0,0,1,0,0.4444444444444444,4,0,1,1
1251,20,3,1,0,2,8,2,90,1,0.05,30,9.27,1.0,0.2,0,0,1,1,0.6666666666666666,1,0,0,1
1337,13,1,2,6,10,14,4,90,1,0.62,15,6.43,0.7,0.2,1,2,0,0,0.0,8,0,0,1
1301,12,1,0,1,1,22,5,90,1,0.19,30,9.85,0.5,0.5,0,0,1,1,0.56,1,1,0,1
1061,13,1,1,6,8,14,0,90,1,0.77,15,7.59,0.7,1.0,0,0,1,1,0.3673469387755102,7,0,0,1
1050,15,1,1,1,3,14,2,120,0,0.96,10,8.85,0.2,0.5,1,1,0,0,0.46153846153846156,2,0,0,0
1454,18,1,3,3,9,14,1,90,0,0.45,20,4.85,0.7,0.2,1,2,1,0,0.8571428571428571,6,0,0,1
1498,7,2,3,0,6,8,5,90,1,0.84,10,10.48,1.0,0.5,1,3,0,0,0.14705882352941177,3,1,0,1
844,20,2,5,2,10,14,1,90,1,0.15,10,9.01,0.2,1.0,0,0,1,0,0.3235294117647059,7,0,0,0
1407,8,1,4,2,10,22,5,60,0,0.05,30,8.37,0.5,0.2,0,0,1,0,0.46,6,1,0,1
1226,17,2,2,4,8,18,5,90,1,0.86,10,13.12,0.7,0.2,0,0,1,0,0.625,6,1,1,0
1072,13,3,4,2,10,8,1,120,1,0.01,30,6.63,1.0,0.5,0,0,1,0,0.4,6,0,0,1
1537,13,3,0,7,7,10,0,90,1,0.94,30,4.36,0.5,0.2,0,0,1,0,0.7916666666666666,7,0,0,1
1136,10,2,5,5,10,22,5,90,0,0.03,20,8.61,0.2,0.5,1,3,1,0,0.9047619047619048,10,1,0,1
1071,20,3,0,3,3,22,0,60,1,0.67,30,10.68,0.7,0.5,0,0,1,1,0.42857142857142855,3,0,0,1
1580,9,3,0,7,7,18,5,90,0,0.92,10,1.35,0.7,0.5,1,1,0,0,0.5454545454545454,7,1,1,1
853,11,1,2,0,4,8,2,120,1,0.3,30,12.02,0.7,0.5,1,2,1,1,0.3333333333333333,2,0,0,1
931,10,1,2,4,8,16,3,90,1,0.19,30,10.97,0.7,0.2,0,0,1,1,0.7777777777777778,6,0,1,1
1127,13,3,1,1,3,16,0,120,1,0.23,10,5.94,1.0,1.0,0,0,1,1,0.46551724137931033,2,0,1,0
1427,9,1,0,6,6,16,4,120,1,0.31,30,8.82,1.0,1.0,0,0,1,1,0.4318181818181818,6,0,1,1
1486,8,2,1,1,3,20,1,60,0,0.58,30,1.51,1.0,1.0,0,0,1,1,0.6666666666666666,2,0,1,1
1325,20,2,0,6,6,16,1,60,0,0.88,15,10.7,0.0,0.2,1,1,0,0,0.0,6,0,1,0
981,16,3,1,1,3,16,1,90,1,0.3,30,11.44,0.7,1.0,0,0,1,1,0.42857142857142855,2,0,1,1
917,20,3,2,5,9,8,6,120,1,0.99,30,3.21,0.5,0.5,0,0,1,0,0.5,7,1,0,1
972,15,1,5,0,10,10,0,90,0,0.25,30,7.34,0.5,1.0,0,0,1,0,0.46938775510204084,5,0,0,1
868,9,3,3,2,8,20,6,60,1,0.68,15,12.73,0.7,1.0,0,0,1,0,0.7142857142857143,5,1,1,1
1596,10,2,1,7,9,14,4,90,0,0.39,15,4.7,0.7,0.2,0,0,1,0,0.8387096774193549,8,0,0,1
911,10,3,1,1,3,16,3,120,1,0.23,10,8.66,0.2,1.0,0,0,1,1,0.03333333333333333,2,0,1,1
1011,17,3,3,0,6,14,6,60,1,0.09,20,1.92,0.2,1.0,0,0,1,1,0.4,3,1,0,1
1447,9,3,4,0,8,22,6,90,1,0.89,15,8.44,0.7,1.0,0,0,1,0,0.5714285714285714,4,1,0,1
1399,19,3,2,2,6,14,5,120,1,0.83,15,13.56,1.0,0.2,0,0,1,0,0.3541666666666667,4,1,0,0
992,8,1,1,3,5,18,5,90,1,0.01,20,6.9,0.5,1.0,0,0,1,1,0.45,4,1,1,1
918,16,1,4,0,8,18,3,60,0,0.12,10,11.0,0.2,0.5,0,0,1,0,0.6041666666666666,4,0,1,0
1358,6,3,5,1,10,10,5,60,1,0.21,15,7.26,0.0,1.0,0,0,1,0,0.3055555555555556,6,1,0,1
1570,11,2,5,2,10,20,1,120,1,0.97,30,10.0,0.2,0.5,0,0,1,0,0.46153846153846156,7,0,1,1
1357,17,2,1,6,8,16,4,120,1,0.31,20,13.31,1.0,0.2,0,0,1,1,0.8275862068965517,7,0,1,1
1053,13,3,5,4,10,20,6,90,1,0.96,30,1.61,1.0,0.2,0,0,1,1,0.4838709677419355,9,1,1,1
1129,16,1,2,7,10,20,6,120,1,0.8,30,5.7,1.0,0.2,0,0,1,1,0.2972972972972973,9,1,1,1
1495,17,1,3,3,9,18,5,60,1,0.03,15,9.89,0.2,0.5,0,0,1,0,0.0,6,1,1,0
1123,16,2,0,5,5,20,6,60,1,0.55,30,7.95,0.7,0.2,0,0,1,1,0.12121212121212122,5,1,1,1
1562,7,3,1,3,5,16,6,90,1,0.73,15,6.37,0.2,1.0,0,0,1,1,0.6976744186046512,4,1,1,1
1278,9,3,1,2,4,16,6,90,1,0.97,10,6.09,1.0,0.5,1,3,0,1,0.5087719298245614,3,1,1,1
1357,13,3,1,3,5,22,3,90,0,0.04,15,4.22,0.0,0.5,0,0,1,0,0.8181818181818182,4,0,0,1
1233,18,1,1,3,5,10,2,60,1,0.49,30,9.83,0.7,0.2,0,0,1,1,0.5686274509803921,4,0,0,1
1099,20,2,0,1,1,10,4,90,1,0.4,20,3.61,1.0,1.0,0,0,1,1,0.782608695652174,1,0,0,1
1179,9,1,4,5,10,8,4,120,1,0.49,20,11.43,0.2,0.5,0,0,1,0,0.5490196078431373,9,0,0,1
922,20,2,4,5,10,16,0,90,0,0.64,30,6.47,1.0,1.0,1,2,1,0,0.75,9,0,1,1
802,20,3,2,5,9,14,2,90,1,0.38,30,4.57,0.0,0.5,0,0,1,0,0.0,7,0,0,1
1242,12,3,0,5,5,18,1,120,0,0.18,30,7.17,1.0,1.0,0,0,1,1,0.5,5,0,1,1
987,18,2,1,1,3,14,0,60,1,0.06,15,11.32,1.0,1.0,0,0,1,1,0.5428571428571428,2,0,0,0
836,20,1,2,1,5,14,6,60,1,0.74,10,6.45,0.2,0.2,0,0,1,0,0.2,3,1,0,0
1349,10,3,2,0,4,20,2,90,1,0.4,30,11.09,0.5,0.5,0,0,1,1,0.2,2,0,1,1
1314,8,1,1,5,7,16,0,90,1,0.53,10,7.1,0.5,1.0,0,0,1,1,0.5714285714285714,6,0,1,1
999,17,2,1,0,2,14,3,60,1,0.36,30,7.21,0.2,0.5,0,0,1,1,0.14285714285714285,1,0,0,1
878,12,3,3,5,10,18,1,120,0,0.48,20,6.01,0.5,0.2,0,0,1,0,0.7142857142857143,8,0,1,1
1093,7,1,2,0,4,20,5,120,1,0.62,15,6.61,0.7,0.5,0,0,1,1,0.5714285714285714,2,1,1,1
1535,14,2,4,0,8,20,1,60,1,0.57,15,6.3,0.7,1.0,1,1,0,1,0.07692307692307693,4,0,1,1
843,17,2,0,6,6,10,4,120,0,0.32,30,2.64,0.7,1.0,0,0,1,0,0.0,6,0,0,1
823,19,3,3,7,10,10,1,120,1,0.7,10,5.95,1.0,0.5,0,0,1,0,0.20689655172413793,10,0,0,0
1012,12,3,5,3,10,22,6,120,0,0.58,30,7.74,0.5,0.5,0,0,1,0,0.35135135135135137,8,1,0,1
1401,19,3,5,3,10,16,3,120,0,0.65,10,10.43,0.2,0.2,0,0,1,0,0.21052631578947367,8,0,1,0
1205,6,3,0,5,5,10,6,120,1,0.68,10,12.46,1.0,1.0,0,0,1,1,0.7931034482758621,5,1,0,1
1226,6,2,1,3,5,18,6,120,1,0.28,20,5.24,0.5,0.2,0,0,1,1,0.8571428571428571,4,1,1,1
1246,19,1,0,0,0,22,5,60,1,0.06,30,8.16,0.7,0.5,0,0,1,1,0.6046511627906976,0,1,0,1
892,11,3,1,6,8,18,2,90,1,0.08,10,4.69,0.5,0.5,0,0,1,1,0.8571428571428571,7,0,1,0
1478,14,2,4,4,10,10,1,120,1,0.26,20,8.91,0.0,1.0,1,3,1,0,0.48936170212765956,8,0,0,1
1595,17,1,1,0,2,20,5,60,1,0.73,30,9.65,1.0,0.2,0,0,1,1,0.56,1,1,1,1
879,12,3,0,2,2,16,3,90,0,0.64,30,9.62,0.5,1.0,0,0,1,0,0.4827586206896552,2,0,1,1
1459,18,3,3,1,7,20,6,90,0,0.84,20,9.28,0.0,1.0,1,2,1,0,0.8636363636363636,4,1,1,1
907,20,1,2,6,10,22,5,120,1,0.16,30,9.92,0.0,1.0,0,0,1,0,0.0,8,1,0,1
807,6,1,5,2,10,8,4,90,0,0.39,15,4.34,0.0,0.5,0,0,1,0,0.4358974358974359,7,0,0,1
880,7,2,1,6,8,22,0,90,1,0.53,30,8.85,0.5,0.5,0,0,1,0,0.0,7,0,0,1
1390,14,3,5,3,10,14,5,120,1,0.38,30,4.75,0.7,1.0,0,0,1,1,0.5263157894736842,8,1,0,1
1498,16,1,1,6,8,18,2,120,1,0.72,20,9.47,0.7,1.0,1,2,1,1,0.4666666666666667,7,0,1,1
805,13,2,0,7,7,20,0,60,1,0.53,20,3.21,0.7,1.0,1,2,1,1,0.5384615384615384,7,0,1,1
1089,9,1,3,7,10,22,4,60,1,0.49,30,1.64,0.5,1.0,0,0,1,0,0.875,10,0,0,1
864,13,1,4,2,10,16,6,120,1,0.58,30,12.09,0.0,1.0,0,0,1,0,0.14285714285714285,6,1,1,1
1505,13,3,4,4,10,18,2,120,1,0.29,15,6.82,0.7,1.0,0,0,1,1,0.42857142857142855,8,0,1,1
1000,20,2,0,3,3,8,4,120,1,0.3,30,3.78,0.7,1.0,0,0,1,1,0.8571428571428571,3,0,0,1
1141,10,1,1,0,2,10,2,60,1,0.62,20,8.37,0.0,0.5,0,0,1,0,0.325,1,0,0,1
1249,8,2,1,5,7,20,0,120,1,0.78,30,5.27,1.0,0.2,0,0,1,1,0.6428571428571429,6,0,1,1
1469,7,3,3,4,10,8,3,90,0,0.99,20,7.7,0.2,0.2,0,0,1,0,0.5675675675675675,7,0,0,1
1276,12,2,1,4,6,18,1,90,1,0.3,15,8.61,0.5,1.0,0,0,1,1,0.9375,5,0,1,1
1177,9,2,1,3,5,8,0,120,0,0.53,15,7.59,0.7,0.5,0,0,1,0,0.5,4,0,0,1
989,14,3,2,2,6,8,3,120,1,0.35,15,7.59,0.7,0.5,0,0,1,1,0.03225806451612903,4,0,0,1
1411,13,2,4,3,10,20,0,120,1,0.17,30,13.3,1.0,0.5,1,2,1,1,0.5882352941176471,7,0,1,1
997,7,3,0,3,3,10,3,90,1,0.49,10,9.0,0.0,1.0,0,0,1,0,0.21052631578947367,3,0,0,1
1291,12,3,2,4,8,14,1,120,1,0.65,10,4.2,0.7,0.5,1,3,0,0,0.4117647058823529,6,0,0,0
951,13,2,0,1,1,16,3,60,1,0.62,10,8.14,1.0,0.5,0,0,1,1,0.6041666666666666,1,0,1,0
1373,14,1,4,0,8,20,4,90,0,0.7,20,6.94,1.0,0.5,0,0,1,0,0.5909090909090909,4,0,1,1
882,16,1,2,6,10,8,4,60,0,0.01,15,10.44,0.2,1.0,0,0,1,0,0.7567567567567568,8,0,0,0
984,11,3,0,5,5,10,5,120,1,0.44,15,6.04,0.5,1.0,0,0,1,1,0.045454545454545456,5,1,0,1
1079,13,1,5,7,10,16,3,90,1,0.76,30,8.32,0.7,1.0,1,2,1,1,0.3076923076923077,12,0,1,1
875,16,3,1,7,9,22,6,60,0,0.86,20,1.41,0.5,1.0,0,0,1,0,0.9259259259259259,8,1,0,1
1336,10,2,3,3,9,10,4,90,1,0.51,20,10.55,1.0,0.5,0,0,1,0,0.5277777777777778,6,0,0,1
949,6,1,4,0,8,18,5,60,1,0.51,10,3.73,0.5,1.0,0,0,1,1,0.3333333333333333,4,1,1,1
871,13,3,1,0,2,18,1,120,1,0.56,30,9.44,1.0,0.5,0,0,1,1,0.043478260869565216,1,0,1,1
1400,6,2,1,0,2,14,0,60,1,0.36,15,4.45,1.0,1.0,0,0,1,1,0.3157894736842105,1,0,0,1
818,8,1,3,6,10,8,1,90,0,0.71,20,9.88,1.0,0.5,0,0,1,0,0.5833333333333334,9,0,0,1
891,15,2,2,7,10,16,4,120,0,0.52,10,9.65,1.0,0.2,0,0,1,0,0.7272727272727273,9,0,1,0
1070,18,1,0,0,0,16,3,90,1,0.69,30,8.81,1.0,1.0,1,2,1,1,0.5925925925925926,0,0,1,1
909,7,2,5,5,10,8,2,120,1,0.61,15,9.02,0.5,1.0,0,0,1,0,0.12121212121212122,10,0,0,1
1119,18,3,4,7,10,22,3,120,1,0.89,20,8.57,0.2,0.5,0,0,1,0,0.5510204081632653,11,0,0,1
823,15,3,1,1,3,22,3,90,0,0.35,30,11.27,0.7,0.2,0,0,1,0,0.5526315789473685,2,0,0,1
1313,14,3,5,2,10,20,1,60,1,0.54,20,6.0,0.5,1.0,0,0,1,0,0.6956521739130435,7,0,1,1
1364,19,2,0,0,0,18,5,60,1,0.3,15,9.16,0.5,1.0,0,0,1,1,0.16666666666666666,0,1,1,0
1159,14,2,4,0,8,16,0,60,1,0.56,15,2.4,0.7,1.0,1,1,0,1,0.4864864864864865,4,0,1,1
1411,8,3,1,2,4,16,5,60,0,0.21,30,10.39,1.0,0.2,1,1,1,1,0.65,3,1,1,1
1375,17,1,4,5,10,18,0,90,1,0.39,15,5.69,0.5,0.5,0,0,1,0,0.5714285714285714,9,0,1,0
1030,19,3,1,5,7,14,4,120,1,0.15,20,4.11,0.2,1.0,0,0,1,1,0.5625,6,0,0,1
974,18,3,2,2,6,18,3,120,1,0.64,20,9.03,0.5,0.5,1,3,1,1,0.275,4,0,1,1
1529,12,1,2,2,6,22,2,120,1,0.17,30,9.71,0.5,1.0,0,0,1,1,0.6666666666666666,4,0,0,1
912,10,3,3,6,10,16,0,60,1,0.45,15,1.53,0.7,1.0,0,0,1,1,0.5357142857142857,9,0,1,1
1443,19,3,1,5,7,10,0,60,1,0.43,10,10.85,0.0,0.2,0,0,1,0,0.5526315789473685,6,0,0,0
1434,15,3,4,4,10,20,4,120,0,0.53,10,11.67,0.5,0.2,0,0,1,0,0.16666666666666666,8,0,1,0
1232,13,1,3,2,8,16,2,60,1,0.89,15,7.35,0.5,1.0,0,0,1,0,0.40540540540540543,5,0,1,1
859,20,3,0,4,4,14,6,120,1,0.35,10,10.9,1.0,0.2,0,0,1,0,0.11538461538461539,4,1,0,0
1270,20,1,4,6,10,10,4,60,1,0.71,10,9.59,0.5,0.5,0,0,1,0,0.3958333333333333,10,0,0,0
1104,10,1,0,3,3,16,6,60,1,0.71,30,9.57,0.7,1.0,1,2,1,1,0.38636363636363635,3,1,1,1
1499,10,2,0,5,5,14,2,120,1,0.1,20,10.82,0.7,1.0,0,0,1,1,0.28,5,0,0,1
1396,15,1,0,1,1,20,6,90,0,0.88,15,5.93,0.0,0.2,0,0,1,0,0.5588235294117647,1,1,1,1
1511,7,2,5,5,10,18,2,90,1,0.92,15,7.61,1.0,0.5,1,1,0,0,0.16666666666666666,10,0,1,1
1120,14,1,3,2,8,14,5,60,0,0.73,10,9.27,0.0,0.5,1,1,0,0,0.6111111111111112,5,1,0,0
1109,8,1,1,5,7,8,0,60,1,0.52,30,6.51,0.5,1.0,1,3,1,0,0.9375,6,0,0,1
1255,7,2,2,1,5,18,1,120,0,0.26,30,8.55,0.0,0.5,0,0,1,0,0.6923076923076923,3,0,1,1
1218,15,2,2,5,9,20,4,90,1,0.05,20,6.26,0.2,1.0,0,0,1,0,0.4594594594594595,7,0,1,1
1379,16,3,2,1,5,8,6,120,1,0.36,30,11.19,0.7,0.5,1,2,1,1,0.7142857142857143,3,1,0,1
1561,11,1,1,4,6,10,5,120,0,0.65,10,6.95,0.5,0.2,0,0,1,0,0.8387096774193549,5,1,0,0
1364,14,2,2,2,6,14,5,60,0,0.0,10,7.07,0.5,1.0,0,0,1,0,0.7931034482758621,4,1,0,0
1594,7,3,4,7,10,18,5,120,1,0.33,20,10.09,0.7,1.0,0,0,1,0,0.0,11,1,1,1
984,14,3,0,7,7,14,4,90,1,0.37,30,3.36,1.0,0.5,0,0,1,1,0.09523809523809523,7,0,0,1
1579,17,2,1,3,5,14,0,120,1,0.78,30,8.62,0.2,1.0,1,3,1,1,0.13333333333333333,4,0,0,1
1574,16,1,4,6,10,16,6,60,1,0.59,20,7.58,1.0,0.5,0,0,1,0,0.22580645161290322,10,1,1,1
1122,17,2,2,3,7,20,0,60,1,0.3,15,5.18,0.5,1.0,0,0,1,0,0.2,5,0,1,0
1197,12,2,0,5,5,10,4,120,1,0.75,15,2.73,0.5,0.5,0,0,1,1,0.8108108108108109,5,0,0,1
955,19,2,5,2,10,16,3,90,0,0.64,20,4.98,0.2,0.2,0,0,1,0,0.47368421052631576,7,0,1,1
1430,10,1,1,2,4,22,2,120,1,0.03,30,9.66,0.5,0.5,0,0,1,1,0.5882352941176471,3,0,0,1
901,9,2,5,3,10,22,3,60,1,0.45,15,2.85,0.5,1.0,0,0,1,0,0.38,8,0,0,1
1060,16,3,2,7,10,18,4,120,1,0.66,20,10.66,1.0,1.0,0,0,1,1,0.39215686274509803,9,0,1,1
827,12,2,2,3,7,14,0,120,1,0.57,20,8.38,0.7,1.0,1,2,1,1,0.32558139534883723,5,0,0,1
1490,10,2,1,2,4,14,0,120,1,0.1,30,11.23,0.0,1.0,1,2,1,0,0.5660377358490566,3,0,0,1
1271,20,3,4,4,10,10,3,120,1,0.1,10,7.75,1.0,1.0,1,1,0,0,0.8947368421052632,8,0,0,0
801,19,3,2,0,4,10,5,120,0,0.62,10,7.77,0.5,0.5,0,0,1,0,0.4375,2,1,0,0
1346,16,3,3,1,7,18,0,90,1,0.32,20,8.68,0.5,1.0,0,0,1,1,0.5,4,0,1,1
1595,10,2,1,0,2,20,0,120,1,0.9,30,8.9,0.2,0.2,0,0,1,0,0.3888888888888889,1,0,1,1
806,14,2,2,4,8,10,3,120,1,0.16,15,5.11,1.0,0.5,0,0,1,1,0.49056603773584906,6,0,0,1
1221,10,3,0,6,6,16,5,120,1,0.42,10,6.59,0.5,1.0,0,0,1,1,0.6111111111111112,6,1,1,1
1587,18,3,2,6,10,14,5,120,0,0.96,15,7.87,1.0,0.2,0,0,1,0,0.8235294117647058,8,1,0,0
1367,8,2,3,7,10,16,1,90,1,0.61,15,6.29,0.7,0.5,0,0,1,0,0.375,10,0,1,1
1094,9,1,1,5,7,20,1,60,1,0.81,15,7.32,1.0,0.2,0,0,1,0,0.16216216216216217,6,0,1,1
1564,19,1,0,3,3,10,4,90,1,0.98,20,4.36,0.2,1.0,1,2,1,1,0.3333333333333333,3,0,0,1
1582,6,3,0,6,6,10,5,120,1,0.64,15,6.51,0.7,0.5,0,0,1,1,0.20833333333333334,6,1,0,1
1113,15,1,1,0,2,22,6,120,1,0.42,30,10.41,0.7,0.5,1,1,1,1,0.36363636363636365,1,1,0,1
953,18,2,3,6,10,22,3,90,1,0.63,15,5.15,0.5,0.2,0,0,1,0,0.20689655172413793,9,0,0,0
1044,13,3,2,2,6,14,0,60,0,0.44,20,4.17,0.2,0.5,0,0,1,0,0.37777777777777777,4,0,0,1
1041,20,2,1,1,3,20,0,90,1,0.1,30,3.58,0.7,0.5,0,0,1,1,0.7419354838709677,2,0,1,1
1159,11,3,3,7,10,8,3,60,1,0.39,10,10.23,0.7,0.2,0,0,1,0,0.6923076923076923,10,0,0,0
1490,7,2,2,1,5,14,3,60,1,0.3,20,8.38,1.0,0.5,0,0,1,1,0.5757575757575758,3,0,0,1
1501,9,1,2,5,9,22,0,60,0,0.36,30,5.26,0.5,0.2,0,0,1,0,0.0,7,0,0,1
826,17,2,2,1,5,22,2,60,1,0.11,20,8.77,0.7,0.5,0,0,1,1,0.5294117647058824,3,0,0,1
1485,7,1,5,3,10,14,4,120,1,0.65,15,7.43,0.2,1.0,1,1,0,0,0.5869565217391305,8,0,0,1
1327,19,1,1,2,4,20,2,90,1,0.67,20,10.4,0.5,0.2,0,0,1,1,0.25,3,0,1,1
1414,10,2,5,2,10,22,4,90,1,0.82,15,11.62,0.2,0.5,0,0,1,0,0.0,7,0,0,1
1109,9,3,0,6,6,10,3,60,1,0.26,15,6.84,0.7,1.0,0,0,1,1,0.5192307692307693,6,0,0,1
1376,7,1,3,6,10,20,3,60,1,0.22,15,5.27,1.0,0.5,0,0,1,1,0.5490196078431373,9,0,1,1
817,10,1,3,6,10,14,2,120,1,0.82,20,0.39,1.0,0.2,0,0,1,1,0.05555555555555555,9,0,0,1
1579,6,1,3,2,8,10,1,120,1,0.25,30,10.37,0.7,0.2,1,1,1,1,0.45652173913043476,5,0,0,1
970,16,3,2,2,6,10,0,90,0,0.87,20,13.22,0.5,0.5,1,2,1,0,0.4594594594594595,4,0,0,1
1334,17,3,3,5,10,14,3,60,0,0.15,10,4.73,0.7,0.5,0,0,1,0,0.20512820512820512,8,0,0,0
906,8,2,2,2,6,8,5,60,1,0.38,15,4.42,0.7,1.0,0,0,1,1,0.1388888888888889,4,1,0,1
1085,20,2,3,6,10,14,0,90,1,0.18,15,5.21,0.2,1.0,0,0,1,0,0.21875,9,0,0,0
1505,6,3,1,7,9,14,2,60,1,0.88,10,7.53,0.5,0.2,0,0,1,0,0.675,8,0,0,1
1500,11,2,1,4,6,14,6,60,1,0.07,30,7.71,0.7,0.5,0,0,1,1,0.6666666666666666,5,1,0,1
908,17,1,0,3,3,10,0,60,1,0.22,20,4.32,0.7,0.5,0,0,1,1,0.7096774193548387,3,0,0,1
1354,7,2,4,2,10,14,2,90,0,0.87,30,11.19,1.0,1.0,1,2,1,0,0.07142857142857142,6,0,0,1
1147,11,1,0,5,5,14,4,90,0,0.06,30,1.98,0.7,1.0,0,0,1,0,0.32,5,0,0,1
1127,17,2,4,3,10,8,4,60,0,0.7,30,5.88,0.7,0.2,1,3,1,0,0.9090909090909091,7,0,0,1
1474,15,1,0,6,6,10,5,60,1,0.02,10,9.03,1.0,0.5,0,0,1,1,0.42105263157894735,6,1,0,0
1437,10,1,2,0,4,20,5,120,1,0.47,30,8.78,0.7,1.0,0,0,1,1,0.7407407407407407,2,1,1,1
855,20,3,0,6,6,8,4,60,1,0.35,15,4.9,1.0,0.5,0,0,1,1,0.42857142857142855,6,0,0,0
