elo,player_count,level,victories,defeats,matches_week,trainings_week,fatigue,hour,day,duration,field_available,field_pressure,field_capacity,label
1576,19,2,10,3,2,4,8,20,2,120,1,0.34,20,1
1002,6,2,4,26,0,6,6,18,0,90,1,0.81,10,1
1401,14,3,14,4,0,2,2,22,4,120,0,0.06,10,0
1577,6,3,8,7,5,3,10,18,0,90,0,0.58,10,0
1572,7,3,30,20,3,6,10,10,1,60,1,1.0,30,0
1571,10,3,30,10,0,4,4,14,1,60,1,0.1,15,1
1384,14,3,30,0,1,4,6,20,2,60,1,0.09,30,1
1406,9,3,30,13,1,4,6,22,0,120,1,0.98,10,0
1470,16,2,7,4,1,1,3,10,3,60,1,0.48,20,1
878,6,1,15,13,1,2,4,16,6,120,1,0.6,10,1
1535,11,1,11,29,4,3,10,18,2,60,1,0.23,30,0
1329,7,1,13,9,2,6,10,16,6,120,1,0.81,10,0
994,8,3,29,19,0,1,1,22,0,60,0,0.94,20,0
1501,7,1,17,11,4,1,9,8,6,60,0,0.29,10,0
934,9,3,11,7,2,6,10,18,1,120,0,0.1,20,0
849,14,1,27,4,5,3,10,14,3,60,0,0.4,30,0
1204,6,1,14,3,3,2,8,16,4,120,1,0.87,30,0
891,14,1,27,19,1,3,5,14,3,120,1,0.75,20,1
890,6,3,26,24,5,4,10,16,1,60,0,0.18,15,0
896,9,1,22,2,5,4,10,22,4,60,1,0.63,10,0
1557,10,3,7,0,2,4,8,14,3,120,1,0.53,20,0
950,18,2,18,13,1,4,6,18,6,60,0,0.93,30,0
1229,14,3,23,19,1,3,5,14,2,60,0,0.26,20,0
891,16,1,6,20,0,3,3,8,3,90,1,0.07,10,0
1196,17,1,12,21,5,6,10,18,5,90,1,0.31,15,0
1456,6,3,16,15,1,4,6,22,4,60,0,0.53,30,0
1418,8,1,24,8,2,4,8,8,2,90,1,0.14,20,0
1310,18,2,5,2,1,6,8,22,1,120,1,0.15,10,0
1217,6,3,30,8,4,4,10,8,3,120,0,0.86,10,0
1439,6,1,14,1,5,6,10,16,6,120,1,0.24,30,0
937,7,3,17,25,2,3,7,22,2,120,1,0.73,10,0
1112,13,1,24,27,2,7,10,8,6,60,1,0.32,20,0
1193,19,3,8,3,5,6,10,14,3,90,1,0.46,20,0
1269,18,1,2,26,0,2,2,8,3,60,0,0.52,10,0
1509,11,3,16,24,4,3,10,22,2,120,1,0.49,15,0
1219,8,2,23,27,2,2,6,14,3,90,0,0.35,15,0
992,11,3,25,20,4,4,10,18,0,120,1,0.07,30,1
1488,18,3,22,20,4,3,10,22,0,90,0,0.28,15,0
964,15,3,27,21,3,5,10,10,1,60,0,0.06,15,0
1024,20,3,17,18,1,0,2,18,0,90,0,0.05,30,0
1230,11,3,9,26,5,0,10,8,2,60,1,0.43,10,0
951,19,2,14,17,3,0,6,20,5,120,0,0.61,10,0
946,16,2,23,19,4,0,8,14,3,60,1,0.6,10,0
1596,15,3,29,3,4,3,10,22,4,90,1,0.53,15,0
1189,8,2,18,29,3,1,7,16,5,60,1,0.95,30,0
868,13,3,14,10,1,6,8,20,5,120,1,0.93,15,0
1505,12,3,3,11,2,7,10,18,4,120,0,0.67,20,0
898,17,1,8,10,1,7,9,22,6,90,0,0.36,30,0
1145,20,2,1,10,3,2,8,14,2,120,0,0.54,30,0
1252,14,3,22,11,0,1,1,10,4,60,0,0.53,10,0
1248,20,2,26,22,0,4,4,10,0,60,0,0.28,20,0
1016,14,3,5,17,5,1,10,14,0,90,1,0.18,30,0
1345,12,3,23,6,2,7,10,22,1,60,1,0.66,30,0
1032,9,1,16,21,4,0,8,10,2,90,1,0.31,20,0
1054,18,1,26,2,5,0,10,22,4,90,1,0.96,30,0
1375,12,1,15,14,5,3,10,8,6,90,0,0.57,10,0
1511,19,3,18,19,5,4,10,16,3,90,0,0.47,20,0
920,7,1,6,22,2,6,10,20,1,90,1,0.69,15,0
870,6,3,20,19,0,2,2,18,0,90,1,0.76,20,1
1182,6,1,25,1,2,4,8,14,0,90,1,0.85,30,0
1496,9,1,30,29,2,7,10,10,3,90,1,0.15,15,0
822,8,1,14,10,4,2,10,22,4,60,0,0.32,30,0
829,7,3,7,20,3,6,10,20,5,60,1,0.18,15,0
956,20,3,8,16,4,3,10,22,6,60,0,0.65,30,0
1174,12,2,15,19,2,6,10,16,6,120,1,0.2,15,0
1083,7,2,16,9,1,6,8,20,4,120,0,0.89,30,0
1167,13,3,29,9,3,5,10,18,2,120,1,0.55,30,0
1106,11,1,24,22,4,2,10,14,1,90,0,0.27,15,0
1468,15,3,17,30,2,1,5,16,2,60,0,0.67,30,0
1012,11,1,2,17,3,7,10,18,3,60,1,0.99,10,0
1080,10,3,28,15,5,7,10,16,2,90,1,0.78,30,0
1474,17,1,30,0,1,1,3,18,4,90,0,0.5,30,0
856,19,2,21,17,4,6,10,16,5,120,1,0.73,15,0
809,11,3,22,0,5,5,10,16,4,90,1,0.18,10,0
1214,9,2,24,13,2,1,5,18,5,90,1,0.77,20,1
1038,7,1,2,9,0,3,3,20,4,60,1,0.62,30,1
1476,14,2,10,25,0,4,4,16,6,90,0,0.78,10,0
1306,6,3,11,18,1,6,8,16,0,60,1,0.37,15,1
988,12,2,2,23,1,4,6,16,2,90,0,0.69,20,0
1535,13,3,14,30,1,5,7,8,3,120,0,0.14,15,0
962,18,2,22,3,0,3,3,20,0,120,0,0.06,10,0
1564,10,3,16,1,0,4,4,16,5,90,1,0.36,30,1
1052,10,3,20,6,1,2,4,10,4,60,0,0.13,10,0
1362,18,3,7,13,3,4,10,18,4,60,1,0.59,10,0
1336,10,2,19,16,3,3,9,10,4,90,1,0.51,20,0
1237,8,2,3,28,5,3,10,16,0,120,0,0.26,20,0
1201,19,3,16,8,2,0,4,18,0,90,1,0.93,10,0
1387,10,2,16,6,0,6,6,10,6,90,1,0.41,20,0
1314,20,3,29,18,4,7,10,10,2,90,1,0.39,15,0
884,8,3,16,21,2,2,6,20,0,120,0,0.46,15,0
1501,15,1,18,16,0,1,1,10,1,60,0,0.96,10,0
1149,16,1,4,20,5,5,10,8,1,90,1,0.03,20,0
910,17,2,21,10,1,3,5,16,0,60,1,0.5,20,1
879,15,1,24,1,1,2,4,10,5,90,0,0.48,20,0
1578,19,2,16,23,2,3,7,10,3,90,1,0.88,20,0
1232,10,3,7,2,0,3,3,10,1,60,1,0.81,15,0
1257,17,2,30,28,3,3,9,8,5,90,1,0.54,10,0
1435,12,3,8,24,2,6,10,18,1,60,1,0.21,15,0
1496,16,1,4,11,2,3,7,20,4,60,0,0.02,10,0
1073,7,1,29,24,2,7,10,8,5,90,1,0.9,30,0
1310,19,3,22,21,5,2,10,22,6,90,1,0.9,20,0
1107,17,2,10,20,4,7,10,8,0,60,0,0.37,30,0
1339,19,2,6,3,5,0,10,10,2,60,1,0.8,20,0
1415,17,2,28,7,4,4,10,16,4,90,1,0.51,10,0
812,18,3,0,6,2,5,9,18,5,90,0,0.38,15,0
1511,18,2,11,1,1,7,9,20,0,120,0,0.39,15,0
913,17,1,5,7,4,7,10,22,1,120,0,0.49,30,0
1224,20,3,28,24,5,4,10,18,3,60,1,0.65,20,0
1392,17,3,0,23,5,1,10,18,6,90,1,0.22,15,0
1153,12,1,6,18,2,0,4,10,0,60,0,0.88,30,0
805,16,1,30,0,0,2,2,10,1,60,1,0.24,15,0
843,14,3,7,18,5,5,10,16,6,60,0,0.29,30,0
872,19,2,3,26,0,1,1,14,3,120,0,0.26,30,0
1160,20,3,19,23,0,1,1,16,1,120,0,0.79,30,0
1131,6,3,12,16,4,5,10,16,5,90,0,0.18,15,0
924,12,1,7,26,2,0,4,10,5,90,1,0.02,15,1
929,17,2,25,26,0,5,5,10,6,90,0,0.66,30,0
1423,19,2,24,24,5,5,10,16,2,90,1,0.38,30,0
1591,16,3,23,22,2,6,10,18,6,60,1,0.17,20,0
808,6,1,29,28,0,1,1,10,6,90,1,0.19,20,1
1300,17,1,0,24,3,3,9,18,6,60,0,0.96,15,0
1132,19,3,30,21,5,3,10,10,3,90,0,0.64,15,0
1014,17,1,8,10,0,1,1,14,2,60,1,0.49,20,1
1272,14,2,26,13,0,0,0,20,5,60,0,0.02,20,0
1412,7,1,16,28,3,2,8,20,5,90,1,0.61,15,0
1438,9,3,30,6,2,1,5,14,0,60,1,0.97,30,0
1030,7,2,22,11,5,5,10,20,4,60,0,0.5,20,0
1310,18,2,14,10,0,3,3,8,4,60,0,0.94,30,0
855,16,3,17,8,2,4,8,16,4,120,1,0.02,15,0
1446,14,1,7,16,2,4,8,22,0,120,1,0.18,15,0
964,12,3,8,10,3,0,6,8,3,90,0,0.23,30,0
1476,6,1,1,13,2,3,7,16,0,90,1,0.79,30,1
884,8,2,18,7,0,0,0,18,1,90,0,0.65,30,0
1279,11,2,27,24,5,0,10,16,5,60,1,0.12,30,0
1431,19,2,0,19,2,6,10,16,6,60,0,0.82,15,0
1363,15,1,27,2,5,0,10,16,2,120,1,0.3,20,0
1375,18,1,0,18,3,5,10,10,1,120,1,0.2,20,0
1392,19,1,16,20,4,6,10,18,0,120,1,0.12,30,0
1127,16,2,17,13,1,4,6,14,5,90,1,0.94,15,0
976,6,2,25,26,4,2,10,14,6,90,0,0.05,15,0
1158,14,1,21,22,5,7,10,14,3,120,0,0.25,20,0
1431,7,3,27,27,0,5,5,22,1,90,0,0.92,15,0
1251,17,1,29,14,3,3,9,14,0,90,0,0.14,10,0
1370,7,2,21,15,0,7,7,16,5,60,0,0.01,20,0
844,8,1,30,29,3,3,9,16,0,90,1,0.32,20,0
908,13,3,19,2,4,4,10,20,4,60,0,0.79,10,0
1569,6,1,7,7,0,2,2,20,0,90,0,0.26,10,0
881,7,3,26,28,1,2,4,8,2,120,0,0.58,30,0
1586,13,1,8,9,1,7,9,20,3,90,1,0.38,20,0
1236,14,3,28,3,2,3,7,10,3,90,1,0.31,10,0
1444,15,1,9,16,3,1,7,18,1,120,0,0.87,15,0
1028,14,1,26,23,3,5,10,16,0,120,1,0.53,30,0
1356,20,1,4,12,3,6,10,20,4,120,0,0.39,15,0
1546,17,2,27,14,5,0,10,20,6,120,1,0.7,30,0
1163,13,2,29,17,5,6,10,14,6,120,1,0.44,20,0
1414,20,2,15,13,3,3,9,20,5,120,0,0.04,30,0
1125,6,3,26,13,4,2,10,10,5,120,0,0.78,15,0
1029,15,1,8,14,2,1,5,20,5,60,1,0.5,30,1
1145,13,1,14,7,5,5,10,14,6,90,0,0.74,20,0
959,7,2,28,30,1,2,4,8,1,60,0,0.64,30,0
1496,14,3,5,25,5,0,10,10,5,120,0,0.59,20,0
1141,18,2,12,19,1,0,2,18,4,120,0,0.5,10,0
1249,15,3,18,23,0,0,0,16,1,60,0,0.35,20,0
1030,18,2,9,19,0,7,7,14,6,90,0,0.64,20,0
1354,17,2,15,3,0,7,7,22,6,60,1,0.61,20,0
1399,12,1,8,6,3,5,10,22,6,120,0,0.97,20,0
906,12,1,20,22,5,6,10,16,1,90,0,0.51,30,0
967,14,3,15,1,0,3,3,10,6,60,1,0.87,30,0
1234,13,1,2,21,4,1,9,18,3,60,1,0.11,20,0
1141,17,3,18,25,4,2,10,20,0,90,0,0.91,10,0
953,8,1,7,3,4,6,10,8,2,60,0,0.92,30,0
911,19,3,2,15,1,4,6,8,3,120,1,0.91,20,0
1217,19,2,11,9,2,1,5,22,1,60,0,0.93,20,0
1172,15,1,13,25,2,1,5,14,5,90,1,0.19,15,1
1191,9,1,16,13,5,4,10,18,3,90,0,0.05,20,0
1068,9,2,5,28,2,0,4,8,4,60,1,0.37,30,1
1065,13,1,25,12,5,6,10,18,3,120,1,0.49,10,0
1012,10,1,9,25,2,2,6,14,6,90,1,0.27,10,1
1501,19,2,6,11,0,0,0,20,2,60,1,0.73,10,1
1333,10,1,30,28,3,3,9,18,1,120,1,0.64,30,0
1172,7,1,4,29,3,1,7,8,0,90,0,0.87,30,0
1584,20,2,24,7,4,4,10,22,3,120,0,0.73,10,0
1389,18,1,20,0,2,0,4,18,0,90,0,0.24,15,0
1474,9,2,4,10,4,3,10,10,6,120,1,0.36,10,0
913,17,3,5,22,2,1,5,10,4,120,0,0.0,10,0
1237,8,1,24,17,0,3,3,20,4,60,1,0.36,30,1
1305,15,1,15,14,3,1,7,20,5,120,1,0.01,10,0
897,13,1,19,30,1,3,5,10,5,90,0,0.25,15,0
1170,9,1,28,11,1,5,7,16,1,120,1,0.72,20,1
1162,17,3,0,24,2,0,4,18,2,60,1,0.79,30,1
892,18,2,17,5,4,2,10,8,4,120,0,0.29,30,0
1360,8,1,12,6,3,2,8,18,3,60,0,0.52,20,0
1459,19,3,30,28,5,7,10,10,1,120,0,0.22,15,0
941,10,1,27,13,1,7,9,22,4,120,0,0.39,10,0
962,11,2,3,9,2,2,6,18,6,90,1,0.48,10,0
1084,10,2,9,22,0,7,7,16,2,60,1,0.27,10,1
1152,13,3,9,21,5,0,10,16,5,90,0,0.76,15,0
980,15,1,20,4,2,4,8,22,2,120,0,0.28,20,0
921,15,3,11,10,0,7,7,16,2,90,1,0.14,10,0
1561,11,3,14,0,3,6,10,10,2,120,0,0.1,30,0
977,8,1,9,6,5,7,10,16,0,90,1,0.55,30,0
968,10,3,8,18,1,6,8,8,2,60,0,0.01,30,0
1362,8,3,1,27,4,0,8,18,1,60,1,0.64,10,1
1408,14,3,28,5,1,0,2,18,6,60,1,0.18,10,1
804,16,3,25,18,2,2,6,10,5,90,1,0.49,10,0
1016,6,3,5,15,4,2,10,18,6,120,0,0.17,10,0
823,6,3,29,5,1,7,9,18,4,60,1,0.84,15,0
1140,18,3,22,25,5,4,10,10,1,90,0,0.23,15,0
1106,6,3,0,27,5,7,10,16,5,60,0,0.23,10,0
1302,7,2,1,28,3,5,10,10,2,90,0,0.51,20,0
1389,8,3,1,17,2,1,5,14,0,60,0,0.65,30,0
1192,6,1,30,18,4,7,10,20,2,120,1,0.92,10,0
1597,13,1,11,18,0,3,3,16,2,120,1,0.25,15,1
1513,11,3,21,25,5,0,10,22,0,60,1,0.6,30,0
1318,10,3,22,6,2,3,7,20,1,120,1,0.54,30,1
1443,13,1,10,9,5,2,10,22,6,120,1,0.67,20,0
1296,7,3,9,14,5,7,10,8,0,90,0,0.6,10,0
1559,16,3,23,29,0,3,3,14,1,60,1,0.81,20,1
1439,8,1,20,29,3,2,8,10,2,60,1,0.75,10,0
1181,11,3,30,23,4,6,10,16,1,60,1,0.67,30,0
857,12,1,2,10,2,2,6,22,0,60,1,0.61,10,0
1438,8,3,22,12,2,5,9,8,3,60,0,0.39,30,0
1233,10,3,3,8,1,1,3,10,6,90,1,0.02,10,1
1516,7,3,17,1,0,1,1,8,3,60,0,0.18,20,0
1040,8,2,11,24,2,5,9,8,5,120,0,0.64,30,0
1312,16,3,10,27,2,1,5,16,4,60,1,0.28,15,1
1210,15,3,28,25,0,3,3,14,2,120,1,0.53,15,1
829,10,3,8,1,4,0,8,18,0,60,0,0.42,20,0
1210,15,3,2,19,4,3,10,10,1,60,1,0.47,15,0
1198,18,2,9,0,5,3,10,20,0,90,1,0.0,10,0
1471,12,2,0,16,0,0,0,16,3,60,0,0.58,30,0
1438,12,2,3,0,2,2,6,22,6,60,1,0.33,30,1
1096,15,2,11,22,2,3,7,18,1,60,1,0.87,30,0
1194,17,3,10,8,4,3,10,14,3,120,0,0.79,30,0
1329,14,3,23,3,0,7,7,20,6,120,1,0.99,15,0
980,6,1,19,14,0,3,3,8,3,120,0,0.46,30,0
931,9,3,5,10,2,1,5,8,5,120,0,0.17,30,0
1274,12,1,28,11,0,0,0,16,4,90,1,0.13,30,1
1279,12,3,25,0,0,4,4,22,5,60,1,0.61,30,0
1123,13,1,5,10,2,4,8,22,2,120,1,0.8,30,0
1381,16,2,2,19,3,1,7,14,4,120,0,0.97,10,0
1475,17,2,0,22,4,0,8,14,2,120,1,0.31,30,1
974,16,3,29,11,1,1,3,16,2,60,1,0.82,15,0
1396,20,3,1,14,3,6,10,20,3,90,1,0.7,20,0
1459,10,1,0,30,1,1,3,22,6,90,1,0.59,30,1
809,12,2,25,17,0,1,1,10,2,90,0,0.8,30,0
1363,9,2,7,10,0,6,6,20,4,60,0,0.57,15,0
1270,7,2,13,5,1,3,5,14,1,90,0,0.08,30,0
977,19,2,10,10,4,1,9,22,1,60,1,0.1,20,0
1471,18,2,30,4,3,0,6,8,5,120,0,0.21,15,0
1459,16,1,1,5,2,3,7,8,2,120,1,0.47,20,0
817,18,2,3,17,5,5,10,10,1,60,0,0.34,20,0
1513,14,1,10,27,3,2,8,22,5,120,1,0.34,10,0
1595,14,2,17,29,1,3,5,16,2,120,0,0.11,15,0
1520,19,3,13,8,2,7,10,22,0,90,1,0.19,15,0
1535,6,1,4,5,0,6,6,22,4,120,0,0.47,10,0
1324,8,1,26,22,2,5,9,16,2,120,0,0.9,20,0
902,8,1,17,17,1,3,5,14,0,120,0,0.47,10,0
1407,20,2,8,22,5,5,10,20,2,90,1,0.74,30,0
954,11,1,13,14,0,1,1,16,0,120,0,0.04,20,0
1175,17,2,22,8,0,7,7,14,3,90,0,0.21,10,0
848,20,1,5,9,1,2,4,10,3,60,1,0.99,20,0
1033,9,3,23,6,5,5,10,8,6,120,1,0.63,15,0
867,7,1,10,4,4,2,10,16,6,60,0,0.73,30,0
1282,12,3,8,4,0,1,1,20,6,60,1,0.92,15,1
876,6,1,1,19,0,0,0,20,6,90,1,0.04,20,1
990,16,1,9,18,2,6,10,16,4,90,1,0.09,15,0
1361,19,3,11,6,3,2,8,10,3,120,0,0.83,15,0
1555,15,1,5,10,1,2,4,14,2,120,0,0.49,30,0
1412,19,3,22,13,2,7,10,16,6,90,1,0.31,20,1
1410,8,3,18,3,2,6,10,10,6,60,0,0.87,20,0
1150,16,1,8,14,2,1,5,8,3,60,1,0.68,30,0
1357,16,1,17,5,1,2,4,10,5,120,1,0.68,20,0
1085,13,3,25,9,4,4,10,18,2,120,1,0.78,20,0
1108,11,1,22,8,1,1,3,20,2,90,0,0.62,10,0
1062,8,2,22,1,3,1,7,10,1,120,0,0.27,15,0
1251,12,2,21,12,0,2,2,10,5,120,1,0.32,20,1
1557,20,3,29,4,2,1,5,22,1,90,0,0.84,10,0
1223,18,2,14,20,5,3,10,8,4,120,1,0.56,15,0
1426,15,3,6,8,3,6,10,10,0,120,1,0.34,15,0
1376,7,3,2,24,5,3,10,18,1,120,0,0.51,15,0
1540,11,1,14,7,4,4,10,18,5,90,1,0.01,10,0
1200,14,1,11,3,5,1,10,14,3,60,1,0.97,20,0
1204,18,3,13,5,0,7,7,20,6,90,0,0.67,15,0
1117,9,3,26,3,2,4,8,22,2,90,1,0.08,20,0
1406,15,2,10,6,5,0,10,8,2,90,1,0.75,15,0
1357,10,2,10,9,2,0,4,8,1,120,0,0.14,20,0
1373,7,1,2,4,0,5,5,18,1,60,0,0.02,15,0
1469,20,1,4,22,0,2,2,20,2,60,1,0.43,30,1
846,19,3,12,27,4,3,10,20,4,60,0,0.38,30,0
1259,10,1,21,29,0,0,0,18,5,90,1,0.22,20,1
1394,16,2,5,11,5,5,10,18,0,120,0,0.14,15,0
1172,11,1,1,3,1,5,7,10,2,120,0,0.43,20,0
1198,12,3,7,14,0,6,6,16,5,90,1,0.3,10,1
1015,16,1,8,16,1,2,4,8,0,120,1,0.91,20,0
1572,17,2,5,0,2,5,9,14,1,60,0,0.4,20,0
1160,11,1,4,12,4,4,10,22,2,60,1,0.97,15,0
1544,12,1,14,5,1,4,6,22,4,120,0,0.96,15,0
1546,19,3,20,30,4,6,10,16,4,120,0,0.1,30,0
1447,16,2,30,24,5,2,10,18,2,90,1,0.73,10,0
1121,8,3,6,23,3,1,7,14,6,60,1,0.83,15,0
1468,13,1,14,20,1,7,9,14,5,60,0,0.05,20,0
854,8,3,19,9,0,7,7,18,4,60,1,0.47,10,1
848,20,2,16,11,4,1,9,14,6,120,0,0.74,20,0
974,20,2,17,24,3,4,10,20,0,90,0,0.77,30,0
906,10,1,21,16,4,7,10,16,6,120,1,0.85,10,0
1131,17,2,19,18,1,2,4,18,0,120,0,0.46,10,0
1443,7,2,17,16,2,0,4,14,5,90,1,0.69,15,1
811,18,3,22,29,4,4,10,16,6,120,0,0.3,20,0
1470,18,3,5,24,4,4,10,10,3,90,1,0.82,30,0
1084,7,2,10,7,3,4,10,16,5,90,1,0.56,30,0
1010,16,2,3,12,2,3,7,16,0,120,0,0.09,30,0
1330,11,3,25,11,1,4,6,8,3,60,1,0.52,20,0
1302,14,1,10,13,5,3,10,14,5,120,0,0.17,10,0
810,7,1,0,5,5,3,10,20,0,90,0,0.27,10,0
886,7,3,4,1,0,7,7,22,2,90,1,0.7,10,0
1120,16,2,18,13,0,4,4,10,1,120,0,0.19,10,0
976,10,2,25,22,4,2,10,14,6,90,0,0.51,10,0
1567,13,1,18,5,3,5,10,16,2,120,0,0.41,20,0
967,11,2,5,21,2,7,10,8,1,90,0,0.63,20,0
1208,12,2,19,20,1,0,2,16,6,120,0,0.57,15,0
934,18,1,22,3,5,7,10,8,4,90,0,0.21,20,0
1573,17,2,11,7,4,7,10,14,6,60,0,0.57,10,0
1504,9,3,23,10,3,0,6,10,4,90,1,0.0,15,1
1261,14,1,13,22,1,6,8,18,5,90,1,0.11,20,1
1268,15,1,8,9,3,5,10,8,2,60,1,0.63,15,0
1210,20,3,0,26,3,0,6,18,6,60,0,0.68,15,0
811,16,1,0,21,5,2,10,18,3,120,0,0.42,30,0
1548,18,3,4,20,2,6,10,14,5,90,0,0.0,15,0
952,8,1,3,4,4,1,9,16,4,60,0,0.79,20,0
1349,19,1,24,28,1,2,4,10,1,90,0,0.23,20,0
941,10,1,28,24,3,0,6,18,1,120,0,0.25,20,0
1354,16,1,21,5,1,3,5,10,1,120,1,0.42,30,0
922,15,3,18,14,0,0,0,18,5,60,1,0.2,10,1
1045,16,1,14,29,5,5,10,20,5,60,0,0.78,20,0
1477,11,2,8,14,1,2,4,16,0,120,0,0.87,30,0
1069,18,2,5,29,1,5,7,18,5,90,0,0.03,30,0
1059,14,2,20,1,4,3,10,22,3,90,0,0.15,10,0
1569,20,1,12,21,0,3,3,8,5,90,1,0.24,30,1
1564,16,2,15,24,2,5,9,18,4,90,1,0.95,20,0
1279,19,1,7,7,2,3,7,18,1,90,0,0.18,20,0
1600,16,1,10,13,4,4,10,20,6,90,1,0.76,15,0
1274,17,3,3,4,5,0,10,16,4,120,1,0.15,10,0
1388,18,3,11,5,1,4,6,20,1,90,1,0.43,30,1
1533,9,2,4,1,0,7,7,22,5,120,0,0.06,30,0
1128,16,2,10,22,3,7,10,16,6,90,1,0.25,10,0
844,20,2,14,22,2,4,8,14,5,120,0,0.79,30,0
927,17,2,15,20,3,0,6,10,0,60,1,0.98,15,0
1024,16,3,23,0,0,3,3,10,2,60,1,0.81,10,0
1598,11,3,10,25,5,0,10,22,1,120,0,0.05,15,0
1321,19,1,6,24,2,4,8,10,0,60,1,0.74,10,0
954,20,3,18,11,5,0,10,22,6,90,0,0.77,30,0
1518,11,3,27,18,3,3,9,10,5,60,0,0.87,30,0
1337,6,3,18,4,4,3,10,22,5,120,1,0.21,10,0
1444,6,2,5,0,2,6,10,22,3,120,1,0.91,10,0
1586,9,3,2,27,3,1,7,18,6,90,1,0.48,30,0
1464,12,3,19,30,4,6,10,22,6,90,1,0.83,10,0
922,14,2,2,1,0,5,5,14,5,60,1,0.78,15,1
1130,11,2,7,0,5,1,10,18,5,60,1,0.14,20,0
979,19,1,0,4,1,7,9,22,1,90,1,0.16,20,0
972,13,3,29,28,5,2,10,10,0,60,1,0.22,10,0
1545,12,2,30,27,1,2,4,16,3,90,1,0.79,30,1
935,13,2,14,3,5,4,10,16,0,90,0,0.7,20,0
1203,20,3,10,20,3,4,10,22,6,60,1,0.79,15,0
1065,17,3,17,30,3,7,10,8,3,120,1,0.76,30,0
962,15,1,18,2,3,7,10,22,1,90,0,0.33,10,0
1356,20,1,2,25,0,0,0,8,3,120,1,0.54,10,0
1330,19,1,23,13,1,7,9,20,2,60,1,0.68,10,0
1012,20,1,5,10,0,1,1,18,1,60,0,0.16,20,0
1464,10,2,8,21,5,5,10,20,2,90,1,0.95,30,0
1331,20,2,22,19,1,4,6,14,6,90,1,0.92,10,0
1266,10,1,13,29,3,6,10,16,4,120,1,0.13,10,0
1497,18,2,3,6,3,6,10,18,4,60,0,0.45,10,0
1374,8,2,23,19,1,0,2,18,3,120,1,0.56,10,1
981,14,1,5,30,0,2,2,16,1,90,0,0.37,30,0
876,6,1,30,28,3,2,8,10,5,90,0,0.61,15,0
1124,12,1,25,30,4,4,10,14,1,90,0,0.8,15,0
1312,10,1,23,28,0,2,2,14,5,60,0,0.04,15,0
990,6,3,2,17,1,1,3,10,2,90,1,0.66,30,1
1476,13,3,6,0,1,1,3,16,1,120,1,0.05,15,1
1286,11,1,6,15,3,4,10,18,0,90,0,0.71,30,0
1306,15,3,27,3,4,4,10,22,2,60,0,0.0,20,0
1436,17,2,11,7,4,5,10,8,4,90,0,0.37,30,0
1352,10,3,11,20,4,3,10,20,2,60,0,0.05,30,0
1172,19,1,17,14,5,7,10,10,1,90,1,0.79,20,0
848,8,1,10,19,1,1,3,20,1,60,1,0.17,20,1
1092,16,3,25,11,2,0,4,10,5,60,1,0.58,15,0
1138,10,2,15,30,3,2,8,10,4,90,1,0.67,15,0
1377,6,2,10,28,0,6,6,10,4,60,1,0.43,30,0
1572,13,3,29,9,0,0,0,16,1,90,0,0.17,10,0
1311,12,2,17,0,1,6,8,8,2,120,1,0.3,10,0
1495,17,1,19,2,4,5,10,16,2,60,1,0.75,20,0
1373,10,1,20,8,4,2,10,22,1,120,0,0.84,30,0
834,17,1,4,26,4,3,10,14,0,60,1,0.77,30,0
993,12,3,7,29,4,0,8,14,4,90,1,0.96,30,0
806,16,2,7,10,5,1,10,16,2,120,0,0.08,15,0
1232,20,1,28,30,0,4,4,14,3,60,0,0.76,20,0
1257,16,3,12,3,1,6,8,14,0,120,1,0.36,20,1
1317,19,2,6,28,3,7,10,18,4,60,1,0.71,10,0
1438,12,2,2,3,4,7,10,14,5,90,1,0.19,15,0
885,13,3,14,16,2,4,8,14,3,90,1,0.92,30,0
823,12,1,16,24,5,5,10,20,2,120,0,0.31,20,0
1224,10,3,7,29,1,7,9,20,2,90,0,0.97,10,0
1543,19,2,13,11,1,7,9,16,0,60,1,0.82,30,0
965,12,2,28,24,4,1,9,18,0,90,0,0.45,15,0
827,6,3,10,8,3,3,9,22,0,90,1,0.93,30,0
840,12,3,12,20,2,3,7,22,1,60,1,0.33,15,0
1327,14,1,23,25,1,3,5,20,0,90,0,0.65,20,0
1092,14,2,29,18,5,2,10,18,6,120,0,0.75,30,0
1239,12,2,6,8,3,7,10,20,6,60,0,0.57,10,0
955,19,3,29,2,0,0,0,8,1,60,1,0.4,10,0
1277,14,1,16,22,4,6,10,22,2,90,0,0.39,15,0
1306,17,2,24,13,2,0,4,10,6,120,1,0.93,15,0
1162,6,1,4,4,4,1,9,14,1,90,0,0.46,15,0
1292,7,3,14,27,3,6,10,8,3,60,1,0.14,15,0
1017,14,1,3,26,5,0,10,22,6,90,0,0.12,30,0
1572,20,2,9,12,0,3,3,14,4,90,1,0.57,30,1
1561,11,1,14,17,1,1,3,10,1,60,0,0.86,15,0
1079,15,2,12,5,0,7,7,14,0,120,0,0.84,15,0
1263,11,1,9,3,3,4,10,18,5,120,1,0.69,15,0
994,15,3,14,21,1,2,4,16,4,90,0,0.16,20,0
1512,15,2,6,28,2,5,9,14,5,120,0,0.07,10,0
1473,15,3,25,18,0,4,4,20,4,120,1,0.13,15,1
1144,15,2,7,30,0,1,1,22,4,90,1,0.27,30,1
859,11,3,27,9,2,5,9,20,5,120,0,0.26,15,0
